titulo,all_info,características,precio,usos
Alojamiento entero: piso. Anfitrión: Marina,"3 huéspedes · 1 dormitorio · 2 camas · 1,5 baños","Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita durante 48 horas","50€
 / noche
50€ por noche
4,58
(340 evaluaciones)","¿Qué hay en este alojamiento?
Vistas al perfil urbano
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
TV
Ascensor
Lavadora
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 48 servicios"
Alojamiento entero: loft. Anfitrión: Manuel,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","100€
 / noche
100€ por noche
4,87
(676 evaluaciones)","¿Qué hay en este alojamiento?
Vistas al perfil urbano
Vistas a la montaña
Cocina
Wifi
TV
Lavadora
Aire acondicionado
Patio o balcón (privada)
Secador de pelo
Frigorífico
Mostrar los 31 servicios"
Alojamiento entero: loft. Anfitrión: Irina,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 23 ene.","68€
 / noche
68€ por noche
4,98
(208 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en las instalaciones
Admite mascotas
TV
Ascensor
Lavadora
Aire acondicionado
Patio o balcón
Se permite dejar el equipaje
Mostrar los 34 servicios"
Alojamiento entero: piso. Anfitrión: Ovi,3 huéspedes · Estudio · 1 cama · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 90 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Cancelación gratuita durante 48 horas","45€
 / noche
45€ por noche
4,66
(196 evaluaciones)","¿Dónde dormirás?
Zonas comunes
1 sofá cama"
Habitación privada en: suite con entrada independiente. Anfitrión: Flavio,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"Ubicación fantástica
El 90 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 17 feb.","49€
 / noche
49€ por noche
4,53
(395 evaluaciones)","¿Qué hay en este alojamiento?
Wifi
Admite mascotas
Secador de pelo
Apto para fumadores
Zona para trabajar
Disponible para estancias largas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 15 servicios"
Alojamiento entero: loft. Anfitrión: Nacho,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 95 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Cancelación gratuita antes del 29 may.","39€
 / noche
39€ por noche
4,57
(67 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
TV
Ascensor
Lavadora
Aire acondicionado
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 20 servicios"
Alojamiento entero: piso. Anfitrión: Permafrost,2 huéspedes · Estudio · 1 cama · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Cancelación gratuita antes del 30 oct.","68€
 / noche
68€ por noche
4,58
(226 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Ascensor
Lavadora
Secadora
Aire acondicionado
Patio o balcón
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 34 servicios"
Alojamiento entero: piso. Anfitrión: Claudio,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 3 abr.","60€
 / noche
60€ por noche
4,33
(75 evaluaciones)","¿Qué hay en este alojamiento?
Vistas al perfil urbano
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
TV
Lavadora
Aire acondicionado
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 43 servicios"
Alojamiento entero: loft. Anfitrión: Marta,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Fantástico proceso de llegada
El 100 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Cancelación gratuita antes del 20 mar.","44€
 / noche
44€ por noche
4,75
(166 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Televisión con televisión por cable estándar
Secador de pelo
Frigorífico
Microondas
Zona para trabajar
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 33 servicios"
Alojamiento entero: piso. Anfitrión: Adri & Sara,6 huéspedes · 2 dormitorios · 4 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 24 nov.","70€
 / noche
70€ por noche
4,89
(440 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Lavadora
Aire acondicionado
Cuna
Parque/cunas de viaje
Libros y juguetes para niños
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 32 servicios"
Alojamiento entero: loft. Anfitrión: Iván&Carmina,3 huéspedes · Estudio · 2 camas · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Cancelación gratuita antes del 17 feb.","52€
 / noche
52€ por noche
4,54
(281 evaluaciones)","¿Qué hay en este alojamiento?
Costa
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Lavadora
Secadora
Aire acondicionado
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 36 servicios"
Alojamiento entero: loft. Anfitrión: Carlos Y Paula,2 huéspedes · Estudio · 1 cama · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 95 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Cancelación gratuita antes del 29 dic.","65€
 / noche
65€ por noche
4,77
(208 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Jacuzzi privada
TV
Ascensor
Aire acondicionado
Chimenea interior: de etanol
Cuna
Parque/cunas de viaje
Mostrar los 49 servicios"
Alojamiento entero: piso. Anfitrión: Lusi,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 24 abr.","65€
 / noche
65€ por noche
4,75
(239 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
TV
Lavadora
Aire acondicionado
Patio o balcón (privada)
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 34 servicios"
Alojamiento entero: loft. Anfitrión: Ester,3 huéspedes · Estudio · 2 camas · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 20 feb.","75€
 / noche
75€ por noche
4,97
(30 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Lavadora
Aire acondicionado
Patio o balcón
Se permite dejar el equipaje
Secador de pelo
Frigorífico
Mostrar los 38 servicios"
Alojamiento entero: alojamiento residencial. Anfitrión: Angelina,5 huéspedes · 3 dormitorios · 3 camas · 1 baño,"Alojamiento entero
(casa): será solo para ti.
Wifi
Los huéspedes suelen buscar este servicio tan popular","40€
 / noche
40€ por noche
4,52
(69 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Ascensor
Lavadora
Aire acondicionado
Patio o balcón
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 37 servicios"
Habitación privada en: piso. Anfitrión: Alina,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 95 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Cancelación gratuita antes del 21 jul.","11€
 / noche
11€ por noche
4,73
(26 evaluaciones)","2 noches en València
22 de jul. de 2022 - 24 de jul. de 2022
LMXJVSD
LMXJVSD
julio 2022
agosto 2022
Borrar fechas"
Alojamiento entero: piso. Anfitrión: Cristina,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 2 jun.","59€
 / noche
59€ por noche
4,85
(177 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Admite mascotas
TV
Lavadora
Aire acondicionado
Patio o balcón (privada)
Se permite dejar el equipaje
Cuna
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
Mostrar los 30 servicios"
Alojamiento entero: piso. Anfitrión: Ianka,4 huéspedes · 3 dormitorios · 2 baños,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 17 nov.","10€
 / noche
10€ por noche","2 noches en València
18 de nov. de 2022 - 20 de nov. de 2022"
Alojamiento entero: piso. Anfitrión: Malcolm Crest Apartments,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 16 dic.","82€ 
50€
 / noche
50€ por noche, inicialmente 82€
4,88
(34 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Lavadora
Aire acondicionado
Patio o balcón
Secador de pelo
Frigorífico
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 22 servicios"
Habitación privada en: hostal. Anfitrión: Buho,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 90 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 20 feb.","57€
 / noche
57€ por noche
4,65
(49 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Lavadora
Aire acondicionado
Se permite dejar el equipaje
Secador de pelo
Zona para trabajar
Disponible para estancias largas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 19 servicios"
Alojamiento entero: piso. Anfitrión: Isaac,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","75€
 / noche
75€ por noche
4,82
(231 evaluaciones)","2 noches en València
16 de sep. de 2022 - 18 de sep. de 2022
LMXJVSD
LMXJVSD
septiembre 2022
octubre 2022
Borrar fechas"
Alojamiento entero: piso. Anfitrión: Nuria,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 14 abr.","80€
 / noche
80€ por noche
4,77
(175 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Ascensor
Lavadora
Patio o balcón (privada)
Se permite dejar el equipaje
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 32 servicios"
Alojamiento entero: loft. Anfitrión: Permafrost,2 huéspedes · Estudio · 1 cama · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 1 may.","68€
 / noche
68€ por noche
4,50
(30 evaluaciones)","2 noches en València
6 de may. de 2022 - 8 de may. de 2022"
Alojamiento entero: piso. Anfitrión: Nieves,6 huéspedes · 2 dormitorios · 3 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","65€
 / noche
65€ por noche
4,91
(121 evaluaciones)","¿Qué hay en este alojamiento?
Vistas al perfil urbano
Vistas al jardín
Acceso a la playa
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Lavadora
Aire acondicionado
Bañera
Mostrar los 59 servicios"
