titulo,all_info,características,precio,usos
Habitación privada en: piso. Anfitrión: Xiaoli,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 3 mar.","30€
 / noche
30€ por noche
4,89
(131 evaluaciones)","¿Qué hay en este alojamiento?
Wifi
TV
Ascensor
Patio o balcón
Se permite dejar el equipaje
Secador de pelo
Frigorífico
Cámaras de seguridad en la propiedad
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 24 servicios"
Alojamiento entero: suite con entrada independiente. Anfitrión: Eva,"4 huéspedes · 2 dormitorios · 3 camas · 1,5 baños","Alojamiento entero
(suite con entrada independiente): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 25 ago.","90€
 / noche
90€ por noche
4,33
(3 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Lavadora
Aire acondicionado
Secador de pelo
Frigorífico
Microondas
Cámaras de seguridad en la propiedad
No disponible: Detector de humo
Detector de humo
Mostrar los 24 servicios"
Habitación privada en: piso. Anfitrión: Ariana,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular","33€
 / noche
33€ por noche
4,73
(45 evaluaciones)","¿Dónde dormirás?
Dormitorio
1 cama de matrimonio"
Habitación privada en: piso. Anfitrión: David,1 huésped · 1 dormitorio · 1 cama · 2 baños,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 90 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","26€
 / noche
26€ por noche
4,60
(214 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Ascensor
Lavadora
Secadora
Disponible para estancias largas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 8 servicios"
Alojamiento entero: piso. Anfitrión: Pavel,3 huéspedes · 1 dormitorio · 2 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 10 feb.","107€ 
97€
 / noche
97€ por noche, inicialmente 107€
4,76
(45 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Lavadora
Secadora
Aire acondicionado
Secador de pelo
Frigorífico
Microondas
Disponible para estancias largas
Mostrar los 24 servicios"
Habitación privada en: alojamiento residencial. Anfitrión: Victor,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Fantástico proceso de llegada
El 100 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Cancelación gratuita antes del 1 sept.","30€
 / noche
30€ por noche
4,59
(232 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Ascensor
Lavadora
Apto para fumadores
Disponible para estancias largas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 9 servicios"
Habitación privada en: piso. Anfitrión: Raja,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita durante 48 horas","34€
 / noche
34€ por noche
4,52
(123 evaluaciones)","¿Qué hay en este alojamiento?
Acceso a la playa
Cocina
Wifi
Ascensor
Aire acondicionado
Se permite dejar el equipaje
Secador de pelo
Frigorífico
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 27 servicios"
Habitación privada en: piso. Anfitrión: Claudia,"3 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos","Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 94 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 26 ene.","20€
 / noche
20€ por noche
4,47
(19 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Lavadora
Secadora
Aire acondicionado
Patio o balcón
Se permite dejar el equipaje
Libros y juguetes para niños
Trona
Mostrar los 49 servicios"
Habitación privada en: bed and breakfast. Anfitrión: Andrea,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Wifi
Los huéspedes suelen buscar este servicio tan popular
Buena comunicación
Un 90 % de los huéspedes más recientes ha valorado a Andrea con 5 estrellas en comunicación.
Cancelación gratuita antes del 17 abr.","25€
 / noche
25€ por noche
4,57
(68 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en las instalaciones
TV
Lavadora
Secador de pelo
Desayuno
Disponible para estancias largas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 12 servicios"
Habitación privada en: piso. Anfitrión: Patricia,2 huéspedes · 1 dormitorio · 2 camas · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 100 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Cancelación gratuita durante 48 horas","18€
 / noche
18€ por noche
4,55
(40 evaluaciones)","¿Qué hay en este alojamiento?
Wifi
Aparcamiento gratuito en la calle
Ascensor
Patio o balcón (Compartida)
Se permite dejar el equipaje
Secador de pelo
Frigorífico
Microondas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 23 servicios"
Habitación privada en: piso. Anfitrión: Xiaoli,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 3 mar.","30€
 / noche
30€ por noche
4,89
(131 evaluaciones)","¿Qué hay en este alojamiento?
Wifi
TV
Ascensor
Patio o balcón
Se permite dejar el equipaje
Secador de pelo
Frigorífico
Cámaras de seguridad en la propiedad
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 24 servicios"
Habitación privada en: piso. Anfitrión: Albert,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 13 ene.","23€
 / noche
23€ por noche","2 noches en Barcelona
14 de ene. de 2022 - 16 de ene. de 2022
LMXJVSD
LMXJVSD
enero 2022
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
febrero 2022
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Borrar fechas"
Habitación privada en: piso. Anfitrión: María Y Leo,3 huéspedes · 1 dormitorio · 3 camas · 1 baño compartido,"Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 23 ene.","86€ 
45€
 / noche
45€ por noche, inicialmente 86€
4,64
(58 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Lavadora
Secadora
Aire acondicionado
Patio o balcón
Secador de pelo
Frigorífico
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 26 servicios"
Habitación privada en: piso. Anfitrión: Al & Milla,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Llegada autónoma
Accede al alojamiento con ayuda del portero.
Fantástico proceso de llegada
El 100 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Wifi
Los huéspedes suelen buscar este servicio tan popular","38€ 
33€
 / noche
33€ por noche, inicialmente 38€
4,80
(204 evaluaciones)","¿Dónde dormirás?
Dormitorio
1 cama de matrimonio"
Habitación privada en: piso. Anfitrión: John,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","59€
 / noche
59€ por noche
4,95
(211 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
TV
Ascensor
Lavadora
Aire acondicionado
Se permite dejar el equipaje
Secador de pelo
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 30 servicios"
Habitación privada en: piso. Anfitrión: Alexandro,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita durante 48 horas","30€
 / noche
30€ por noche
4,88
(8 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Se permite dejar el equipaje
Frigorífico
Microondas
Disponible para estancias largas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 22 servicios"
Habitación privada en: apartamento en complejo residencial. Anfitrión: Caitlin,1 huésped · 1 dormitorio · 1 cama · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 30 dic.","40€
 / noche
40€ por noche
1 evaluación","¿Qué hay en este alojamiento?
Acceso a la playa (Público o compartido)
Cocina
Wifi
Ascensor
Lavadora
Apto para fumadores
Disponible para estancias largas
Mostrar los 19 servicios"
Habitación privada en: piso. Anfitrión: Diego,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos","Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 95 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Wifi
Los huéspedes suelen buscar este servicio tan popular","45€
 / noche
45€ por noche
4,81
(375 evaluaciones)","2 noches en Barcelona
17 de dic. de 2021 - 19 de dic. de 2021"
Habitación privada en: piso. Anfitrión: Sebastian,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Piscina
Los huéspedes suelen buscar este servicio tan popular
Anfitrión con experiencia
Sebastian tiene 97 evaluaciones de otros lugares.","25€
 / noche
25€ por noche","¿Qué hay en este alojamiento?
Cocina
Wifi
Piscina De uso privado
Ascensor
Lavadora en el alojamiento (De pago)
Bañera
Se permite dejar el equipaje
Frigorífico
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 43 servicios"
Habitación privada en: casa particular. Anfitrión: Angela,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 3 feb.","26€
 / noche
26€ por noche
1 evaluación","¿Qué hay en este alojamiento?
Vistas al patio
Wifi
Aparcamiento gratuito en la calle
Televisión de alta definición
Ascensor
Patio o balcón (privada)
Patio trasero (privada)
Se permite dejar el equipaje
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 41 servicios"
Habitación privada en: piso. Anfitrión: Pavel,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Anfitrión con experiencia
Pavel tiene 47 evaluaciones de otros lugares.
Buena comunicación
Un 90 % de los huéspedes más recientes ha valorado a Pavel con 5 estrellas en comunicación.","25€
 / noche
25€ por noche
4,33
(6 evaluaciones)","2 noches en Barcelona
17 de dic. de 2021 - 19 de dic. de 2021"
Habitación privada en: casa particular. Anfitrión: Liliana,2 huéspedes · 1 dormitorio · 1 cama · 2 baños compartidos,"Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 25 ago.","39€
 / noche
39€ por noche
4,38
(32 evaluaciones)","2 noches en Barcelona
26 de ago. de 2022 - 28 de ago. de 2022"
Habitación privada en: apartamento en complejo residencial. Anfitrión: Luca,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 6 ene.","37€
 / noche
37€ por noche
5,0
(3 evaluaciones)","2 noches en Barcelona
7 de ene. de 2022 - 9 de ene. de 2022
LMXJVSD
LMXJVSD
enero 2022
febrero 2022
Borrar fechas"
Habitación privada en: piso. Anfitrión: Tommy,2 huéspedes · 1 dormitorio · 1 cama · 2 baños compartidos,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 9 oct.","25€
 / noche
25€ por noche","2 noches en Barcelona
14 de oct. de 2022 - 16 de oct. de 2022
LMXJVSD
LMXJVSD
octubre 2022
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
noviembre 2022
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Borrar fechas"
Habitación privada en: piso. Anfitrión: Claudia,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,"Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita durante 48 horas","23€
 / noche
23€ por noche
4,57
(72 evaluaciones)","¿Dónde dormirás?
Dormitorio
1 cama individual"
Habitación en hotel boutique. Anfitrión: Jordi,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la cerradura con teclado.
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.","50€
 / noche
50€ por noche
4,71
(62 evaluaciones)","¿Qué hay en este alojamiento?
Wifi
Aparcamiento gratuito en la calle
Televisión con televisión por cable estándar
Cargador para coches eléctricos
Aire acondicionado
Patio o balcón
Patio trasero
Se permite dejar el equipaje
Secador de pelo
Frigorífico
Mostrar los 40 servicios"
